file,topiq_score,topiq_face_score
a2n9gE5J_-8_segment_15_step1-0-107_step2-0-107_step4_step5_step6_1184x0784_fp,0.4409277141094208,0.37095949053764343
ebW5Vqgx2R4_segment_23_step1-0-71_step2-0-71_step4_step5_step6_1072x0864_fp,0.3476022779941559,0.4800983667373657
4Wgjg6Pspdo_segment_10_step1-0-161_step2-0-161_step4_step5_step6_1072x0864_fp,0.33982983231544495,0.4536453187465668
IHuvoEAFlV4_segment_5_step1-44-251_step2-44-207_step4_step5_step6_1664x1248_fp,0.3640095293521881,0.464724600315094
BaiamL72Rmo_segment_5_step1-102-271_step2-102-169_step4_step5_step6_1072x0864_fp,0.34227481484413147,0.6474113464355469
sWUO0uvgA04_segment_7_step1-0-121_step2-0-121_step4_step5_step6_1104x0832_fp,0.29527562856674194,0.30682373046875
B_pFS_1NRKc_segment_37_step1-0-73_step2-0-73_step4_step5_step6_1072x0864_fp,0.3295709490776062,0.3128722608089447
Q6AYI9e-j-Q_segment_24_step1-0-97_step2-0-97_step4_step5_step6_1184x0784_fp,0.2956109046936035,0.6129450798034668
fDbnYMh7V5s_segment_7_step1-0-95_step2-0-95_step4_step5_step6_1104x0832_fp,0.3872828781604767,0.40384554862976074
W_svOV5OENk_segment_18_step1-0-129_step2-0-129_step4_step5_step6_1184x0784_fp,0.41376233100891113,0.4765925705432892
pxe1r7jily8_segment_127_step1-14-205_step2-14-191_step4_step5_step6_1104x0832_fp,0.31847134232521057,0.3950008451938629
tv9AdZzN6YI_segment_26_step1-20-145_step2-20-96_step4_step5_step6_1104x0832_fp,0.3090152144432068,0.28696709871292114
2l20S_UT2Mg_segment_21_step1-0-53_step2-0-53_step4_step5_step6_1440x1440_fp,0.3091186285018921,0.6946921944618225
JMmhSluqyws_segment_21_step1-0-51_step2-0-51_step4_step5_step6_1184x0784_fp,0.27589255571365356,0.3719365894794464
63pogF_ZiQk_segment_16_step1-0-143_step2-0-143_step4_step5_step6_0960x0960_fp,0.30819040536880493,0.6120123863220215
qJCUBMFsdZM_segment_36_step1-0-59_step2-0-59_step4_step5_step6_1072x0864_fp,0.33048686385154724,0.6499360799789429
vy1DNREc7pw_segment_8_step1-0-67_step2-0-67_step4_step5_step6_1072x0864_fp,0.33624592423439026,0.36663633584976196
YQ1YNjV7IY8_segment_20_step1-0-49_step2-0-49_step4_step5_step6_1488x0624_fp,0.3676343858242035,0.3638135492801666
nmhrAbl5Js0_segment_16_step1-0-169_step2-0-169_step4_step5_step6_1104x0832_fp,0.25922897458076477,0.34602484107017517
OEyjYzM2cS0_segment_5_step1-0-55_step2-0-55_step4_step5_step6_1104x0832_fp,0.2890404760837555,0.47645556926727295
pxe1r7jily8_segment_38_step1-0-65_step2-0-65_step4_step5_step6_0960x0960_fp,0.21616336703300476,0.5140223503112793
